,user_id,movie_id,y_pred,gt
9441,210061,4993,2.7264957,4.0
9442,209316,6595,2.7145047,4.0
9443,42923,296,2.8199632,4.5
9444,164043,4993,2.7231233,3.5
9445,122385,593,2.727709,5.0
9446,36184,110,2.7101953,5.0
9447,108523,296,2.824771,5.0
9448,98415,457,2.7154624,3.0
9449,32803,78499,2.6944108,4.0
9450,246943,296,2.8349154,5.0
9451,104461,4967,2.7276468,3.5
9452,136481,143367,2.7013683,3.5
9453,63027,552,2.7075436,2.5
9454,157389,110,2.7190783,2.0
9455,89448,58559,2.757759,4.5
9456,187351,1197,2.7269702,4.0
9457,229879,32031,2.718182,2.5
9458,118690,1214,2.7672243,4.0
9459,134399,1214,2.7683756,4.0
9460,77064,593,2.7243874,3.5
9461,56845,296,2.8209836,5.0
9462,13987,50,2.729426,4.0
9463,40811,260,2.732131,3.0
9464,178417,4306,2.7193568,4.5
9465,225344,5952,2.7259152,5.0
9466,193640,1198,2.73264,4.0
9467,134399,95,2.7148385,3.0
9468,12203,592,2.7411084,4.0
9469,227809,110,2.7242393,4.0
9470,231760,47,2.7385626,4.0
9471,142138,47,2.7319944,5.0
9472,65876,5944,2.7602117,3.0
9473,38968,593,2.7215955,5.0
9474,170931,50,2.740928,3.0
9475,6440,69844,2.6914992,2.0
9476,129576,296,2.826314,0.5
9477,147094,8368,2.7186124,4.5
9478,211228,4887,2.714571,5.0
9479,164352,527,2.750758,3.5
9480,193964,3578,2.7193675,4.0
9481,213533,592,2.7558634,4.0
9482,483,318,2.7420428,4.5
9483,84716,4896,2.719659,3.5
9484,193620,1,2.7294903,4.0
9485,173979,79132,2.7016118,4.5
9486,55210,40815,2.7042193,2.5
9487,151215,736,2.7135015,3.0
9488,6440,40815,2.7006452,3.0
9489,45139,2565,2.7494438,3.0
9490,72647,47,2.7269015,2.5
9491,132971,3593,2.7081904,3.5
9492,226458,457,2.7248464,3.0
9493,187760,50,2.7421613,4.0
9494,248486,592,2.7584252,3.0
9495,191827,7361,2.7690818,4.5
9496,265544,33794,2.7186365,5.0
9497,125668,59315,2.7000375,5.0
9498,236140,110,2.72485,5.0
9499,240880,1377,2.7244353,3.0
9500,193896,110,2.7217538,4.0
9501,237237,296,2.8342042,5.0
9502,66773,457,2.7131433,5.0
9503,61948,59315,2.6953676,4.5
9504,3494,592,2.7404702,3.0
9505,89980,4306,2.7128754,4.0
9506,172567,1377,2.7194288,3.0
9507,233276,3114,2.7280288,4.0
9508,164838,527,2.7507935,4.0
9509,50577,527,2.7424195,2.0
9510,398,110,2.7075727,3.5
9511,190876,4306,2.72027,4.0
9512,132551,50,2.738115,3.5
9513,148191,344,2.726821,1.5
9514,112883,318,2.7502804,5.0
9515,227044,1197,2.7298794,4.0
9516,30635,527,2.740958,5.0
9517,230433,4896,2.7303386,3.0
9518,79042,1303,2.722129,4.5
9519,4932,3578,2.7055137,2.5
9520,49067,33794,2.7027712,3.5
9521,79042,40815,2.705966,4.5
9522,115865,527,2.7472043,5.0
9523,126981,457,2.717556,3.0
9524,8659,26152,2.7414868,3.0
9525,79528,8368,2.7136605,5.0
9526,105707,2959,2.751097,5.0
9527,79890,7153,2.7144907,4.0
9528,269480,110,2.7272933,4.0
9529,230789,72998,2.0717235,3.5
9530,28140,344,2.7180226,3.0
9531,144061,780,2.7162237,1.0
9532,182206,5816,2.7229483,3.0
9533,71412,780,2.7108996,2.0
9534,97019,33794,2.7062855,1.5
9535,180016,110,2.7207365,4.0
9536,242978,50,2.7462082,4.0
9537,106898,296,2.824652,4.0
9538,2513,457,2.7084339,4.0
9539,176253,316,2.717965,3.0
9540,4323,91529,2.6827743,4.5
9541,31864,1198,2.7207837,4.0
9542,5629,296,2.81723,3.0
9543,19412,2959,2.7447727,5.0
9544,81254,19,2.7236335,3.0
9545,266714,47,2.7411244,4.0
9546,110817,527,2.7468343,4.0
9547,13266,1303,2.7173085,5.0
9548,23464,52328,2.747318,3.5
9549,246016,3578,2.7231822,5.0
9550,105033,1293,2.7413456,3.0
9551,47952,52328,2.7491128,4.5
9552,190578,2728,2.7364397,4.5
9553,18274,1214,2.759865,3.0
9554,75501,2959,2.7488832,4.0
9555,198080,296,2.8313344,5.0
9556,256485,3578,2.7239494,4.0
9557,30494,6537,2.7042606,3.0
9558,216283,102445,2.6942096,5.0
9559,181107,527,2.7519858,4.0
9560,123484,5388,2.7234316,3.5
9561,122653,316,2.7140367,4.0
9562,71876,736,2.707687,3.5
9563,84859,1214,2.7647448,4.5
9564,212447,256,2.7294133,2.5
9565,124034,736,2.7115095,3.0
9566,25792,4896,2.7153406,4.0
9567,56892,102445,2.682528,4.5
9568,113273,318,2.750309,5.0
9569,114851,457,2.716667,2.5
9570,77253,141,2.7187378,4.0
9571,160394,1214,2.7702806,4.5
9572,52445,318,2.745851,5.0
9573,52529,4993,2.7149506,5.0
9574,72886,57274,2.7334511,4.0
9575,44573,457,2.7115164,3.0
9576,99273,47,2.7288527,5.0
9577,182764,5952,2.7227945,4.0
9578,53172,527,2.7426097,5.0
9579,136192,88140,2.6930878,4.0
9580,235690,61160,2.766596,2.0
9581,108523,1240,2.7205532,4.0
9582,147036,5952,2.7201762,2.5
9583,191353,6595,2.7131882,1.0
9584,102037,780,2.713144,2.0
9585,195478,527,2.7530391,4.0
9586,95310,3200,2.7309227,4.0
9587,166107,316,2.7172213,4.0
9588,265850,50,2.7478843,3.0
9589,169954,296,2.8292732,3.0
9590,196116,19,2.7320514,1.5
9591,203160,780,2.720555,4.0
9592,14510,8368,2.7088954,4.0
9593,265544,7361,2.7744844,4.5
9594,215425,59315,2.7066157,3.5
9595,83895,79132,2.6950097,4.0
9596,132649,50,2.7381222,5.0
9597,191827,4896,2.727509,4.0
9598,105167,2393,2.7652118,2.5
9599,161316,11,2.7250211,3.0
9600,157809,4896,2.7250159,4.0
9601,61018,110,2.7120154,4.0
9602,263596,296,2.836136,5.0
9603,195405,5952,2.723721,5.0
9604,171546,457,2.720822,3.0
9605,15673,141,2.7142248,3.0
9606,269695,527,2.7584782,5.0
9607,182803,1293,2.7470453,4.0
9608,133992,736,2.7122393,2.0
9609,187760,1198,2.7322092,3.5
9610,34532,527,2.7412436,4.0
9611,163333,527,2.750683,5.0
9612,225874,4887,2.7156444,3.0
9613,217778,32,2.776515,3.5
9614,118494,780,2.71435,3.0
9615,230606,296,2.8337183,5.0
9616,137377,2959,2.753418,3.5
9617,22604,780,2.7073224,2.5
9618,240516,8368,2.725459,4.0
9619,76472,7153,2.71424,1.5
9620,23040,527,2.7404013,3.5
9621,3626,736,2.702685,3.0
9622,19317,1198,2.7198641,5.0
9623,217533,316,2.7209902,3.5
9624,71563,4993,2.7163455,3.0
9625,190212,33794,2.7131155,2.5
9626,82193,5349,2.74223,3.5
9627,184350,2571,2.7232354,4.0
9628,54247,527,2.7426884,5.0
9629,133756,5349,2.7460089,3.5
9630,215076,4993,2.7268634,3.0
9631,195143,1214,2.7728274,3.0
9632,10864,6365,2.7049744,3.0
9633,131340,95,2.7146142,3.0
9634,216238,316,2.7208953,3.0
9635,59449,592,2.744571,4.0
9636,6415,1214,2.7589958,4.0
9637,183673,6595,2.7126255,3.0
9638,22060,296,2.8184342,5.0
9639,156555,1293,2.7451217,5.0
9640,243682,5388,2.732241,3.5
9641,224407,4993,2.7275472,4.0
9642,235398,8360,2.720534,3.5
9643,86087,593,2.7250488,4.5
9644,195528,318,2.7563374,4.5
9645,94802,5952,2.7163482,5.0
9646,196930,141,2.7275088,3.0
9647,259034,344,2.7349443,2.5
9648,66016,58559,2.756042,4.0
9649,150511,54001,2.706728,4.0
9650,58500,1,2.7195876,4.5
9651,94009,8368,2.714722,3.0
9652,12161,50,2.729292,4.0
9653,139325,1198,2.7286594,3.5
9654,74359,7153,2.7140853,4.0
9655,83325,527,2.7448194,5.0
9656,39223,1303,2.7192109,4.0
9657,197712,296,2.8313074,5.0
9658,57594,6365,2.7083993,1.5
9659,83014,59315,2.6969116,3.0
9660,33732,26152,2.7433243,3.0
9661,246016,47,2.7396073,2.0
9662,261477,2571,2.7288878,5.0
9663,246502,318,2.7600732,3.0
9664,61431,4226,2.7553635,4.0
9665,131880,72998,2.0644746,4.0
9666,91011,91529,2.6891274,4.0
9667,232361,318,2.7590368,4.0
9668,37313,110,2.7102783,3.0
9669,165175,33794,2.7112806,4.0
9670,213512,2762,2.768528,4.0
9671,212995,527,2.7543228,4.5
9672,176844,780,2.7186265,4.0
9673,164088,45722,2.7127204,5.0
9674,187760,47,2.735338,4.5
9675,49602,780,2.709301,2.0
9676,80372,47,2.7274675,4.5
9677,1399,53125,2.6997452,3.0
9678,212447,77866,2.6978154,3.0
9679,124923,50,2.737556,5.0
9680,163256,296,2.8287823,5.0
9681,162603,296,2.8287344,3.0
9682,346,110,2.707569,3.0
9683,99222,736,2.709691,2.0
9684,256126,79132,2.707632,4.5
9685,148003,592,2.751061,3.5
9686,81724,316,2.711037,3.5
9687,143127,32,2.771044,3.0
9688,132728,110,2.7172709,4.0
9689,68894,457,2.7132988,4.0
9690,18549,7781,2.7259774,3.0
9691,257158,1214,2.7773724,4.5
9692,14533,208,2.7108142,1.0
9693,70153,50,2.7335422,4.5
9694,171292,586,2.726308,3.5
9695,162844,316,2.7169821,4.0
9696,210104,7153,2.7240338,4.5
9697,1100,4306,2.7063615,3.5
9698,200783,50,2.7431157,4.5
9699,175568,318,2.7548745,4.5
9700,98787,33794,2.7064152,4.5
9701,139325,457,2.7184606,3.0
9702,26167,780,2.7075837,2.5
9703,97525,7153,2.715783,4.5
9704,25066,141,2.7149131,3.0
9705,129788,110,2.7170556,5.0
9706,4013,72998,2.0551035,3.5
9707,55304,344,2.7200134,5.0
9708,132687,1214,2.76825,3.5
9709,108879,1293,2.7416277,4.0
9710,38972,736,2.7052755,3.5
9711,85070,50,2.7346354,3.0
9712,42747,50,2.7315335,5.0
9713,221555,592,2.7564514,4.0
9714,2489,8368,2.7080145,5.0
9715,90696,2571,2.7163715,5.0
9716,132899,2116,2.7513242,3.5
9717,100838,1214,2.7659159,3.0
9718,30494,89837,2.7248015,3.5
9719,65688,457,2.713064,2.0
9720,74875,589,2.7157967,5.0
9721,172224,1889,2.7275708,4.0
9722,81140,32,2.7665012,3.0
9723,85955,780,2.7119653,5.0
9724,83262,4993,2.717203,5.0
9725,258073,58559,2.7701175,2.5
9726,143127,1214,2.769015,3.5
9727,68122,3578,2.7101448,4.0
9728,132124,592,2.7498972,3.0
9729,263841,3578,2.7244887,4.0
9730,248207,72998,2.0730002,3.5
9731,40397,7361,2.757984,5.0
9732,132513,593,2.7284513,5.0
9733,91099,33794,2.7058518,4.0
9734,255663,4993,2.729838,4.0
9735,156974,780,2.7171702,3.0
9736,248600,7361,2.7732427,5.0
9737,251614,589,2.7287498,4.0
9738,27383,59315,2.6928344,4.5
9739,196732,50,2.7428188,3.5
9740,230789,59315,2.7077417,2.5
9741,46964,27660,2.7057774,5.0
9742,71761,4993,2.71636,4.0
9743,29298,110,2.7096908,4.0
9744,148698,110,2.7184412,5.0
9745,58010,5816,2.7138462,5.0
9746,142468,33794,2.7096164,3.5
9747,94009,45722,2.7075844,3.0
9748,180211,337,2.7703457,4.0
9749,83355,7361,2.7611322,3.5
9750,78447,2571,2.715474,3.5
9751,46156,95,2.7083712,4.0
9752,161126,316,2.7168562,4.0
9753,990,356,2.7296476,5.0
9754,116409,5952,2.7179315,2.5
9755,246518,593,2.7368064,2.5
9756,224122,1214,2.7749512,5.0
9757,18202,33794,2.7005093,4.0
9758,244596,552,2.7208505,3.5
9759,23464,2959,2.7450695,4.5
9760,81789,318,2.7480016,4.0
9761,49740,7153,2.712281,4.5
9762,33423,54001,2.6981468,3.0
9763,159910,6595,2.7108839,3.5
9764,18542,2565,2.7474947,4.0
9765,173012,316,2.7177274,3.0
9766,79448,50,2.7342234,4.0
9767,45064,47,2.72488,3.0
9768,114851,32,2.7689717,5.0
9769,66524,4226,2.7557368,4.5
9770,47447,527,2.7421901,4.0
9771,118797,3578,2.7138586,3.5
9772,253588,33794,2.7177603,5.0
9773,2531,109374,2.687711,3.5
9774,109249,2571,2.7177312,5.0
9775,57971,11,2.7174473,3.0
9776,175777,1214,2.771408,3.0
9777,212301,8132,2.7167335,4.5
9778,208131,86880,2.7056441,2.5
9779,14354,86880,2.6914425,2.0
9780,2490,736,2.7026017,3.0
9781,123424,7153,2.7176812,3.5
9782,129725,2571,2.7192318,2.0
9783,98309,527,2.7459176,4.0
9784,64888,527,2.7434683,3.0
9785,188163,2959,2.75714,3.5
9786,9982,47,2.7223089,4.0
9787,4323,2959,2.7436666,3.0
9788,246455,1240,2.7306619,4.5
9789,100173,780,2.7130075,4.0
9790,47063,457,2.7116988,4.5
9791,142299,736,2.7128482,4.5
9792,138143,1214,2.7686498,4.0
9793,162370,7153,2.7205355,5.0
9794,132600,318,2.7517254,5.0
9795,18202,5952,2.7107341,3.5
9796,71071,1214,2.7637343,4.0
9797,76960,50,2.734041,5.0
9798,224166,296,2.8332462,5.0
9799,140405,5816,2.7198849,2.5
9800,79528,4226,2.7566898,4.0
9801,163591,3578,2.7171414,4.0
9802,25842,736,2.7043133,3.0
9803,149098,50,2.739328,3.0
9804,162150,60069,2.7077985,4.5
9805,71563,102125,2.6866498,2.5
9806,62418,5952,2.7139747,4.5
9807,28472,47,2.723664,3.0
9808,35000,457,2.7108147,4.0
9809,229,5816,2.7096114,3.0
9810,100338,1,2.7226539,4.0
9811,246016,4993,2.7291307,5.0
9812,37825,593,2.7215116,4.0
9813,149975,109487,2.6972272,3.5
9814,57256,593,2.7229357,4.0
9815,68704,318,2.7470427,5.0
9816,59832,589,2.7146943,3.0
9817,74103,110,2.7129745,4.0
9818,186630,344,2.729638,0.5
9819,119485,2571,2.7184815,5.0
9820,75660,26152,2.7463973,5.0
9821,251767,54001,2.7141488,3.5
9822,150168,6653,2.758696,4.0
9823,57453,1377,2.7109923,4.0
9824,210231,110,2.722951,5.0
9825,191940,110,2.7216105,4.0
9826,74875,3578,2.7106397,5.0
9827,78914,6365,2.7099617,4.0
9828,182847,2959,2.7567503,4.0
9829,134140,329,2.7693794,4.5
9830,82091,316,2.7110639,1.5
9831,61052,50,2.732875,5.0
9832,18202,40815,2.701507,3.5
9833,119220,47,2.7303147,4.0
9834,117586,492,2.7239451,2.5
9835,39223,2571,2.7125993,4.0
9836,261477,4306,2.725444,4.0
9837,157846,7153,2.7202039,3.5
9838,231893,589,2.7273042,4.0
9839,64736,527,2.743457,5.0
9840,24025,296,2.8185782,5.0
9841,202779,5388,2.729243,2.0
9842,3140,7153,2.708866,4.5
9843,51311,527,2.7424734,3.0
9844,164088,2571,2.7217503,5.0
9845,69348,527,2.7437952,4.0
9846,187866,457,2.722018,4.0
9847,12441,6664,2.7086716,4.5
9848,221239,318,2.7582216,3.0
9849,203950,736,2.7173665,3.0
9850,42774,318,2.7451422,4.0
9851,110126,457,2.7163208,4.0
9852,187351,318,2.755738,3.0
9853,89554,2959,2.7499132,5.0
9854,229860,4226,2.7677073,4.5
9855,140405,592,2.750504,4.0
9856,5829,552,2.7033515,3.0
9857,77359,260,2.7348094,5.0
9858,222968,3578,2.721493,4.5
9859,61260,5952,2.7138898,4.0
9860,249562,110,2.7258334,5.0
9861,202125,50,2.7432141,4.0
9862,146263,2565,2.756855,4.0
9863,208890,527,2.754022,4.0
9864,33141,457,2.7106786,3.5
9865,13883,59315,2.691845,3.0
9866,210961,1214,2.7739866,4.5
9867,205727,527,2.7537901,4.0
9868,111776,4993,2.7192926,4.0
9869,52246,52328,2.7494276,4.0
9870,161126,736,2.714228,3.0
9871,261046,4226,2.769993,4.5
9872,15335,32,2.7616785,3.0
9873,265812,40815,2.719654,2.5
9874,68530,4993,2.716123,5.0
9875,195528,50,2.7427306,2.5
9876,77411,4306,2.7119544,4.0
9877,204208,141,2.7280421,3.5
9878,219172,344,2.732023,3.0
9879,22601,592,2.7418704,4.5
9880,254438,3578,2.7237995,4.5
9881,23861,1240,2.7143486,4.0
9882,228291,59114,2.768277,3.0
9883,100425,135567,2.6787944,2.5
9884,195176,6539,2.7299879,3.5
9885,109266,3114,2.7189403,2.5
9886,25988,318,2.743912,4.5
9887,144917,2565,2.7567565,4.0
9888,196789,4993,2.725523,4.0
9889,231760,457,2.725235,4.0
9890,55283,380,2.7085238,3.5
9891,5256,79132,2.6892464,4.5
9892,130348,527,2.7482657,5.0
9893,80780,4896,2.7193706,3.0
9894,12263,527,2.7396114,5.0
9895,5300,50,2.728789,5.0
9896,49309,593,2.7223532,3.0
9897,162546,5816,2.7215075,5.0
9898,125485,1,2.7244968,2.5
9899,123603,296,2.8258762,3.5
9900,20005,296,2.8182836,5.0
9901,149085,457,2.7191758,4.0
9902,125321,72998,2.063994,3.5
9903,179792,95,2.7181652,2.5
9904,145628,7153,2.7193086,5.0
9905,148611,457,2.7191412,4.0
9906,34427,527,2.741236,4.5
9907,38269,1214,2.7613304,4.0
9908,71120,8368,2.7130444,5.0
9909,164952,4896,2.7255394,3.0
9910,145991,1198,2.729148,5.0
9911,71876,1214,2.7637932,5.0
9912,239773,1377,2.7243543,4.0
9913,174833,4226,2.7636745,5.0
9914,21563,53125,2.7012231,1.5
9915,115764,2393,2.7659886,1.0
9916,90109,527,2.7453167,5.0
9917,17450,7153,2.7099147,3.5
9918,168358,59315,2.7031662,4.0
9919,12203,33794,2.7000697,5.0
9920,195405,33794,2.7134962,4.5
9921,108610,592,2.748174,4.0
9922,27285,527,2.7407124,3.5
9923,108493,2028,2.7364,5.0
9924,252988,79132,2.7074022,5.0
9925,147763,318,2.7528367,5.0
9926,131714,102445,2.6880116,3.5
9927,210840,318,2.7574596,3.0
9928,151388,86880,2.7014856,4.0
9929,79424,527,2.7445335,4.0
9930,91244,6595,2.7058516,4.0
9931,258253,457,2.7271767,3.5
9932,191443,3114,2.724963,4.0
9933,40829,50,2.731393,4.0
9934,121359,527,2.747607,5.0
9935,160153,50,2.740138,4.5
9936,144061,4967,2.730549,4.0
9937,168808,4887,2.711462,1.5
9938,162097,50,2.7402804,4.5
9939,220129,4306,2.7224138,4.0
9940,204641,3593,2.713443,4.0
9941,31617,4993,2.713418,5.0
9942,61927,316,2.7095861,4.0
9943,161530,5952,2.7212384,4.0
9944,53454,457,2.7121673,3.0
9945,247282,780,2.7237887,4.0
9946,66878,32,2.765456,4.0
9947,180147,141,2.7262788,5.0
9948,254073,33794,2.7177958,4.5
9949,234484,141,2.7302608,3.5
9950,64061,318,2.7467024,5.0
9951,59832,1198,2.7228334,5.0
9952,165655,5349,2.7483468,3.5
9953,203828,2762,2.7678182,4.0
9954,90889,1197,2.7199008,4.5
9955,133861,110,2.717354,2.0
9956,12274,1214,2.7594252,2.0
9957,194382,50,2.7426467,5.0
9958,260541,95,2.7240832,4.0
9959,138191,5952,2.719528,4.0
9960,187002,3114,2.7246375,3.0
9961,176110,457,2.7211566,4.0
9962,106663,47,2.7293944,4.0
9963,59559,7153,2.7130008,4.0
9964,231810,110,2.7245326,4.0
9965,32637,33794,2.7015672,2.5
9966,15622,296,2.8179624,5.0
9967,254028,318,2.7606246,5.0
9968,164665,457,2.7203176,5.0
9969,89742,780,2.7122428,2.5
9970,131714,1027,2.7191873,3.5
9971,15389,356,2.730703,5.0
9972,219764,50,2.7445068,5.0
9973,245774,53125,2.7176552,4.0
9974,228935,1198,2.7352269,4.5
9975,187293,527,2.7524393,5.0
9976,26737,110968,2.6770914,3.0
9977,267627,8368,2.727446,4.0
9978,214761,316,2.720787,3.0
9979,133623,50,2.7381938,4.0
9980,174414,7153,2.7214181,4.5
9981,160611,5388,2.7261527,4.0
9982,41345,8360,2.7063124,3.0
9983,8563,50,2.7290282,4.5
9984,265926,5388,2.733871,4.0
9985,105124,19,2.7253828,2.5
9986,267569,3200,2.7435472,4.0
9987,126112,110,2.7167861,4.5
9988,75396,6464,2.7182894,1.0
9989,63528,736,2.707075,3.0
9990,154272,33794,2.7104816,3.5
9991,24762,780,2.7074807,5.0
9992,259097,77866,2.7012343,2.5
9993,57404,2728,2.7266796,3.0
9994,4091,780,2.7059658,4.0
9995,256660,1,2.7341104,4.0
9996,100954,33794,2.706574,4.0
9997,242144,105037,2.7035887,3.5
9998,164019,4993,2.7231214,4.0
9999,75580,527,2.744252,5.0
10000,242927,5816,2.7273984,4.0
10001,239800,296,2.834392,4.5
10002,162138,54001,2.70758,3.5
10003,259179,2571,2.7287192,4.5
10004,252085,8360,2.7217572,2.0
10005,114153,50,2.7367668,5.0
10006,95166,457,2.7152243,4.0
10007,111285,99114,2.7113705,5.0
10008,73215,552,2.70829,2.5
10009,175546,79132,2.7017267,4.0
10010,211151,1198,2.7339234,4.0
10011,227695,103137,2.7145255,3.5
10012,37083,5952,2.712118,5.0
10013,153269,5816,2.7208276,3.0
10014,56417,1214,2.7626603,5.0
10015,23040,457,2.7099383,3.5
10016,251409,6539,2.7341092,4.0
10017,124673,527,2.74785,4.0
10018,158710,457,2.7198813,4.0
10019,191827,53125,2.7137015,2.5
10020,223116,53125,2.7159946,3.5
10021,139640,141,2.72331,3.0
10022,227809,780,2.7223616,4.0
10023,45139,95,2.7082968,3.0
10024,211151,3114,2.7264073,3.0
10025,174864,2116,2.7543995,1.0
10026,246055,1214,2.7765586,4.0
10027,79843,593,2.724591,4.5
10028,132087,7153,2.718316,2.0
10029,181075,50,2.7416713,5.0
10030,225269,592,2.7567236,5.0
10031,38895,457,2.7111003,3.5
10032,57507,5952,2.7136147,4.5
10033,235443,5944,2.772639,5.0
10034,193350,109487,2.7004063,4.0
10035,61437,4226,2.755364,4.0
10036,77910,2116,2.747294,4.0
10037,250376,296,2.8351672,3.0
10038,188333,102445,2.692161,3.0
10039,20905,50,2.7299328,3.0
10040,264369,1197,2.7326148,4.0
10041,98539,1214,2.7657473,4.0
10042,61443,780,2.7101688,3.5
10043,254196,329,2.7781782,1.0
10044,11852,33794,2.700044,3.5
10045,227529,344,2.7326355,2.5
10046,9600,50,2.7291043,5.0
10047,60077,33794,2.7035782,3.0
10048,150829,260,2.7401938,4.0
10049,11576,58627,2.711739,1.0
10050,95819,593,2.725762,5.0
10051,166224,2028,2.7406309,3.5
10052,199326,2571,2.7243328,3.0
10053,45478,592,2.743547,5.0
10054,90581,7781,2.7312565,0.5
10055,159561,59315,2.7025216,4.0
10056,175503,1198,2.7313108,4.5
10057,101276,4683,2.7153296,2.5
10058,61927,736,2.7069578,3.5
10059,8619,32,2.7611861,4.0
10060,211151,50,2.7438755,4.5
10061,164555,457,2.7203097,4.0
10062,34555,2959,2.7458823,5.0
10063,156555,736,2.713893,4.0
10064,40811,3578,2.7081432,2.5
10065,231361,72998,2.0717654,5.0
10066,254438,7153,2.727283,5.0
10067,164952,4226,2.7629504,4.0
10068,130654,8368,2.7174075,4.0
10069,224166,50,2.7448294,5.0
10070,5191,40815,2.7005537,3.5
10071,125812,457,2.7174702,4.0
10072,31897,2028,2.7307863,2.5
10073,134338,337,2.7669837,5.0
10074,111285,7153,2.7167916,5.0
10075,197531,6539,2.7301605,3.0
10076,266645,5952,2.7289422,4.0
10077,113139,457,2.7165415,5.0
10078,129576,1198,2.7279449,5.0
10079,140857,1293,2.743971,3.5
10080,207919,5952,2.7246382,5.0
10081,14899,50,2.7294927,5.0
10082,114554,33794,2.7075708,4.0
10083,52045,32,2.7643688,2.0
10084,231893,6595,2.7161593,3.0
10085,187408,296,2.8305523,3.0
10086,127806,1214,2.7678924,4.0
10087,77675,593,2.7244322,3.5
10088,120972,1214,2.7673914,5.0
10089,134390,110,2.7173927,4.5
10090,111285,4896,2.7216063,4.5
10091,238788,457,2.72575,5.0
10092,77692,1214,2.7642195,4.0
10093,221302,26152,2.757071,2.5
10094,39417,337,2.7600272,4.0
10095,246455,2028,2.746511,4.0
10096,255661,736,2.7211561,1.0
10097,117918,33794,2.7078173,3.0
10098,77736,99114,2.7089117,4.0
10099,165761,5816,2.721743,2.0
10100,157985,296,2.8283958,3.5
10101,200184,110,2.7222147,4.0
10102,134480,109487,2.6960917,4.0
10103,213463,1214,2.77417,4.5
10104,143981,296,2.8273697,5.0
10105,160611,7153,2.7204065,4.0
10106,108736,593,2.7267087,4.0
10107,85689,2028,2.7347286,3.0
10108,172480,457,2.7208905,2.0
10109,224533,1198,2.734904,5.0
10110,16881,296,2.8180547,3.0
10111,223972,33794,2.7155898,4.5
10112,246518,318,2.7600744,4.0
10113,203828,4993,2.726039,3.5
10114,216982,457,2.7241518,4.0
10115,81254,45928,2.7138073,3.5
10116,97157,736,2.7095397,3.0
10117,216051,492,2.7311616,3.0
10118,134390,33794,2.7090244,5.0
10119,230505,110,2.7244368,4.0
10120,148276,736,2.7132862,3.0
10121,151250,316,2.7161324,2.0
10122,248600,4993,2.7293203,3.5
10123,483,589,2.7103448,3.5
10124,26116,4887,2.7010045,2.0
10125,172585,32,2.773203,5.0
10126,44564,60069,2.6991808,3.5
10127,8196,110,2.7081442,3.0
10128,63747,1240,2.7172716,5.0
10129,239952,141,2.7306616,2.5
10130,7983,509,2.726782,4.0
10131,221302,33794,2.715394,3.0
10132,164937,69844,2.7031152,3.0
10133,130513,316,2.7146127,3.0
10134,81947,2393,2.76351,1.5
10135,226768,780,2.7222853,5.0
10136,270441,4993,2.730921,2.0
10137,241213,318,2.7596855,5.0
10138,10851,552,2.7037196,3.0
10139,55478,110,2.7116094,3.0
10140,209316,3578,2.7204926,4.5
10141,260342,19,2.7367585,2.0
10142,7155,86880,2.690915,2.0
10143,210855,79132,2.7043142,5.0
10144,269480,457,2.7279994,4.5
10145,100338,457,2.7156034,5.0
10146,183673,318,2.7554686,5.0
10147,174414,3720,2.7331438,3.0
10148,26737,2571,2.711684,5.0
10149,235192,296,2.8340542,5.0
10150,88345,86880,2.6968653,1.0
10151,52250,318,2.7458367,5.0
10152,211286,1293,2.7491329,5.0
10153,160394,780,2.7174208,3.5
10154,59540,59315,2.6951911,3.5
10155,219997,344,2.7320833,3.5
10156,46055,318,2.7453828,5.0
10157,167075,32031,2.7135792,3.5
10158,95394,344,2.7229514,2.0
10159,34571,7361,2.757557,4.0
10160,132649,318,2.751729,5.0
10161,152150,527,2.7498636,3.5
10162,51491,1214,2.7622993,5.0
10163,159931,527,2.750434,5.0
10164,3437,329,2.7598004,4.5
10165,231434,552,2.7198858,4.0
10166,251236,32,2.7789671,4.0
10167,86459,102445,2.684695,4.0
10168,61161,50,2.732883,2.5
10169,69594,780,2.7107663,3.5
10170,41589,592,2.743262,5.0
10171,44198,552,2.7061636,3.0
10172,182256,316,2.7184048,5.0
10173,100930,19,2.7250755,3.5
10174,175216,79132,2.7017024,4.5
10175,18202,5816,2.7109287,4.0
10176,74364,260,2.73459,4.5
10177,29111,2565,2.7482693,1.0
10178,924,780,2.7057335,3.0
10179,89843,7361,2.7616076,4.0
10180,32757,318,2.7444081,5.0
10181,69559,4993,2.7161987,4.5
10182,148067,527,2.7495644,5.0
10183,4627,552,2.7032635,3.5
10184,252988,58627,2.7294316,4.0
10185,1859,4887,2.6992266,3.5
10186,55190,4896,2.7174952,3.5
10187,1069,780,2.7057443,3.5
10188,74273,7153,2.7140791,5.0
10189,43993,7153,2.71186,2.0
10190,152996,7361,2.766236,4.5
10191,73069,32,2.7659097,3.5
10192,93714,1214,2.7653937,5.0
10193,56059,54001,2.6998057,2.5
10194,80922,141,2.7190068,3.0
10195,51723,6539,2.7194743,3.0
10196,220297,8360,2.7194273,4.0
10197,224632,1214,2.7749884,5.0
10198,172194,3200,2.7365572,5.0
10199,258945,1197,2.7322173,5.0
10200,75385,7361,2.760548,4.0
10201,218307,780,2.7216651,1.0
10202,74722,54001,2.7011735,4.0
10203,11989,4993,2.7119794,5.0
10204,260721,47,2.740685,4.5
